x,t,C
0.6,0.865,0.19337657762389632
0.61,0.865,0.17641348079357527
0.62,0.865,0.16021587305457058
0.63,0.865,0.14485179169291595
0.64,0.865,0.13037231739258243
0.65,0.865,0.1168123183458848
0.66,0.865,0.10419146479682981
0.67,0.865,0.09251546175641609
0.68,0.865,0.08177744644761689
0.6900000000000001,0.865,0.07195949776966745
0.7000000000000001,0.865,0.06303420748737264
0.71,0.865,0.0549662666816833
0.72,0.865,0.0477140259400145
0.73,0.865,0.041230993506469985
0.74,0.865,0.03546724184280675
0.75,0.865,0.030370699478499952
0.76,0.865,0.025888311388067353
0.77,0.865,0.021967057198518762
0.78,0.865,0.018554822113885792
0.79,0.865,0.015601120406828647
0.8,0.865,0.013057675573713751
0.81,0.865,0.010878864726679696
0.8200000000000001,0.865,0.009022037490333805
0.8300000000000001,0.865,0.00744772160188875
0.84,0.865,0.006119728629408187
0.85,0.865,0.0050051737921907
0.86,0.865,0.004074423873632658
0.87,0.865,0.0033009867521453778
0.88,0.865,0.002661355234823484
0.89,0.865,0.0021348167548217983
0.9,0.865,0.001703239174551451
0.91,0.865,0.0013508415022952646
0.92,0.865,0.0010639568489380997
0.93,0.865,0.0008307934823308558
0.9400000000000001,0.865,0.0006411984261352529
0.9500000000000001,0.865,0.00048642673372347996
0.96,0.865,0.0003589183718092693
0.97,0.865,0.0002520835903594231
0.98,0.865,0.00016009674534512425
0.99,0.865,7.769778403070989e-05
1.0,0.865,0.0
0.0,0.87,0.0
0.01,0.87,0.0047662095863516725
0.02,0.87,0.009620408034473617
0.03,0.87,0.01465004449883903
0.04,0.87,0.019941464319868304
0.05,0.87,0.02557929464452041
0.06,0.87,0.03164576210578085
0.07,0.87,0.03821992051555911
0.08,0.87,0.045376782272569534
0.09,0.87,0.05318634001475797
0.1,0.87,0.06171248704682228
0.11,0.87,0.07101183521732256
0.12,0.87,0.08113245534191817
0.13,0.87,0.09211255277315636
0.14,0.87,0.10397911932197414
0.15,0.87,0.1167465875370263
0.16,0.87,0.13041554169645303
0.17,0.87,0.14497152181719491
0.18,0.87,0.16038398270629917
0.19,0.87,0.17660544904503303
0.2,0.87,0.19357092858475977
0.21,0.87,0.21119762155819918
0.22,0.87,0.22938497953513332
0.23,0.87,0.24801514043912765
0.24,0.87,0.26695377517986985
0.25,0.87,0.2860513532237882
0.26,0.87,0.30514483737093046
0.27,0.87,0.32405978973976624
0.28,0.87,0.3426128696711425
0.29,0.87,0.36061467782647294
0.3,0.87,0.3778728975058106
0.31,0.87,0.3941956618079417
0.32,0.87,0.40939507264050445
0.33,0.87,0.42329078129389663
0.34,0.87,0.43571354073107227
0.35000000000000003,0.87,0.446508631096951
0.36,0.87,0.4555390651931336
0.37,0.87,0.46268848028959153
0.38,0.87,0.46786363340008413
0.39,0.87,0.47099642454394974
0.4,0.87,0.472045388280366
0.41000000000000003,0.87,0.4709966073184492
0.42,0.87,0.46786402113775016
0.43,0.87,0.4626891196242094
0.44,0.87,0.4555400317689515
0.45,0.87,0.4465100370378561
0.46,0.87,0.4357155451950973
0.47000000000000003,0.87,0.4232936053942759
0.48,0.87,0.4093990191187692
0.49,0.87,0.39420114161072173
0.5,0.87,0.37788046398674996
0.51,0.87,0.3606250718729368
0.52,0.87,0.342627077008847
0.53,0.87,0.32407911522875504
0.54,0.87,0.3051709983393886
0.55,0.87,0.28608659860240115
0.56,0.87,0.26700103359281246
0.5700000000000001,0.87,0.24807820642798611
0.58,0.87,0.2294687425172877
0.59,0.87,0.2113083495283067
0.6,0.87,0.19371661289136966
0.61,0.87,0.17679622533923345
0.62,0.87,0.1606326362432456
0.63,0.87,0.1452940952235765
0.64,0.87,0.13083205501940037
0.65,0.87,0.11728189109470612
0.66,0.87,0.10466389005115045
0.67,0.87,0.09298445562222335
0.68,0.87,0.08223747976304177
0.6900000000000001,0.87,0.07240582696749476
0.7000000000000001,0.87,0.06346288222567538
0.71,0.87,0.055374116713693564
0.72,0.87,0.04809863009407664
0.73,0.87,0.04159063389141063
0.74,0.87,0.03580084649248497
0.75,0.87,0.030677776615437052
0.76,0.87,0.02616887833850936
0.77,0.87,0.02222156675097657
0.78,0.87,0.018784088802673703
0.79,0.87,0.01580624884379977
0.8,0.87,0.01323999256675417
0.81,0.87,0.011039856532023778
0.8200000000000001,0.87,0.009163293164284223
0.8300000000000001,0.87,0.007570883059870996
0.84,0.87,0.006226447697039725
0.85,0.87,0.005097076251520422
0.86,0.87,0.004153080272168039
0.87,0.87,0.003367889554228071
0.88,0.87,0.002717901753483588
0.89,0.87,0.002182297204687467
0.9,0.87,0.0017428291285585314
0.91,0.87,0.0013835980117447755
0.92,0.87,0.0010908174923130601
0.93,0.87,0.0008525776375366763
0.9400000000000001,0.87,0.000658610108027168
0.9500000000000001,0.87,0.0005000583989722611
0.96,0.87,0.0003692551620414515
0.97,0.87,0.0002595075585771968
0.98,0.87,0.00016489068719506648
0.99,0.87,8.004837267256212e-05
1.0,0.87,0.0
0.0,0.875,0.0
0.01,0.875,0.0048102040172368086
0.02,0.875,0.009708127042595351
0.03,0.875,0.01478093617717096
0.04,0.875,0.02011466957167972
0.05,0.875,0.025793613212824577
0.06,0.875,0.03189960758003976
0.07,0.875,0.03851127218917519
0.08,0.875,0.04570313026515854
0.09,0.875,0.0535446346596959
0.1,0.875,0.062099087616040265
0.11,0.875,0.07142247119437023
0.12,0.875,0.08156219399523945
0.13,0.875,0.09255578733194615
0.14,0.875,0.10442957015509133
0.15,0.875,0.11719733050921358
0.16,0.875,0.13085905467711062
0.17,0.875,0.1453997622013761
0.18,0.875,0.16078848543111396
0.19,0.875,0.17697745564552947
0.2,0.875,0.1939015353016161
0.21,0.875,0.21147795405994654
0.22,0.875,0.22960638099866343
0.23,0.875,0.24816937735750158
0.24,0.875,0.2670332468314579
0.25,0.875,0.28604930627540015
0.26,0.875,0.3050555714817772
0.27,0.875,0.3238788535210365
0.28,0.875,0.3423372337831196
0.29,0.875,0.36024288358847656
0.3,0.875,0.3774051698172073
0.31,0.875,0.3936339850731575
0.32,0.875,0.40874322155091913
0.33,0.875,0.42255430668578836
0.34,0.875,0.43489970619542384
0.35000000000000003,0.875,0.4456263029621029
0.36,0.875,0.45459855569327123
0.37,0.875,0.4617013492966089
0.38,0.875,0.46684245241677064
0.39,0.875,0.4699545108402251
0.4,0.875,0.4709965159311995
0.41000000000000003,0.875,0.4699547047090581
0.42,0.875,0.4668428634713293
0.43,0.875,0.46170202645335084
0.44,0.875,0.4545995783310327
0.45,0.875,0.44562778848202445
0.46,0.875,0.434901821216066
0.47000000000000003,0.875,0.4225572821569332
0.48,0.875,0.4087473735024988
0.49,0.875,0.3936397415527596
0.5,0.875,0.37741310674182926
0.51,0.875,0.3602537704977985
0.52,0.875,0.34235209355084595
0.53,0.875,0.32389903767411776
0.54,0.875,0.3050828569155781
0.55,0.875,0.2860860159661005
0.56,0.875,0.26708240251519366
0.5700000000000001,0.875,0.24823488805505006
0.58,0.875,0.22969327797814643
0.59,0.875,0.21159267770432866
0.6,0.875,0.19405228743377007
0.61,0.875,0.17717462456730765
0.62,0.875,0.16104516028140498
0.63,0.875,0.14573234563132298
0.64,0.875,0.1312879931591413
0.65,0.875,0.11774797253527541
0.66,0.875,0.10513317335846473
0.67,0.875,0.09345068490709611
0.68,0.875,0.08269514129485905
0.6900000000000001,0.875,0.07285018099435858
0.7000000000000001,0.875,0.06388997184059417
0.71,0.875,0.05578075615987601
0.72,0.875,0.048482375302552096
0.73,0.875,0.0419497382932808
0.74,0.875,0.03613420525342384
0.75,0.875,0.030984862415497163
0.76,0.875,0.02644967168320681
0.77,0.875,0.02247648357059153
0.78,0.875,0.019013907797388173
0.79,0.875,0.016012040684713937
0.8,0.875,0.013423052687911774
0.81,0.875,0.011201642865519196
0.8200000000000001,0.875,0.009305369795947387
0.8300000000000001,0.875,0.0076948704306619735
0.84,0.875,0.0063339796556957095
0.85,0.875,0.005189763984603882
0.86,0.875,0.004232482902874247
0.87,0.875,0.0034354910128258135
0.88,0.875,0.002775093379457769
0.89,0.875,0.0022303654410210597
0.9,0.875,0.0017829476082161214
0.91,0.875,0.0014168233104357958
0.92,0.875,0.001118087824640726
0.93,0.875,0.000874713800170114
0.9400000000000001,0.875,0.0006763180182544687
0.9500000000000001,0.875,0.0005139326350343098
0.96,0.875,0.00037978297877472897
0.97,0.875,0.000267072924618259
0.98,0.875,0.00016977796562487945
0.99,0.875,8.244534359753324e-05
1.0,0.875,0.0
0.0,0.88,0.0
0.01,0.88,0.004854063521297676
0.02,0.88,0.009795570097203884
0.03,0.88,0.014911398307137535
0.04,0.88,0.02028727469499777
0.05,0.88,0.02600713857585974
0.06,0.88,0.032152442700999886
0.07,0.88,0.03880136892259915
0.08,0.88,0.046027953424435546
0.09,0.88,0.05390110894059941
0.1,0.88,0.062483552927033066
0.11,0.88,0.07183064080563986
0.12,0.88,0.08198912926315818
0.13,0.88,0.09299588207516539
0.14,0.88,0.10487655892057987
0.15,0.88,0.11764431241610097
0.16,0.88,0.13129854635529484
0.17,0.88,0.1458237700541123
0.18,0.88,0.16118860892345277
0.19,0.88,0.17734501036636502
0.2,0.88,0.194227704852738
0.21,0.88,0.21175395815013975
0.22,0.88,0.22982366570872406
0.23,0.88,0.24831981391506067
0.24,0.88,0.26710934181645085
0.25,0.88,0.28604440915661755
0.26,0.88,0.30496407989821833
0.27,0.88,0.32369640263244837
0.28,0.88,0.34206086855475654
0.29,0.88,0.3598712018001634
0.3,0.88,0.37693843433081703
0.31,0.88,0.3930741956840632
0.32,0.88,0.4080941458794729
0.33,0.88,0.4218214638731715
0.34,0.88,0.4340903048239456
0.35000000000000003,0.88,0.44474913094434754
0.36,0.88,0.4536638261293559
0.37,0.88,0.46072050405502096
0.38,0.88,0.465827930068417
0.39,0.88,0.4689194841739851
0.4,0.88,0.4699546077746416
0.41000000000000003,0.88,0.4689196897012644
0.42,0.88,0.46582836558120444
0.43,0.88,0.460721220901181
0.44,0.88,0.4536649074676876
0.45,0.88,0.44475069977354936
0.46,0.88,0.43409253531947883
0.47000000000000003,0.88,0.4218245973592824
0.48,0.88,0.4080985118548464
0.49,0.88,0.393080240122164
0.5,0.88,0.37694675602527905
0.51,0.88,0.3598826001463376
0.52,0.88,0.34207640408595813
0.53,0.88,0.32371747523321204
0.54,0.88,0.30499252682010913
0.55,0.88,0.2860826297153859
0.56,0.88,0.26716045201057526
0.5700000000000001,0.88,0.24838784024667004
0.58,0.88,0.22991378287968936
0.59,0.88,0.21187278270595825
0.6,0.88,0.19438365113581815
0.61,0.88,0.17754872385758752
0.62,0.88,0.1614534850993153
0.63,0.88,0.14616657672027314
0.64,0.88,0.1317401590832992
0.65,0.88,0.11821058325880301
0.66,0.88,0.10559932872118577
0.67,0.88,0.09391415732666189
0.68,0.88,0.08315043295072735
0.6900000000000001,0.88,0.07329255656772661
0.7000000000000001,0.88,0.0643154685771173
0.71,0.88,0.056186173571573135
0.72,0.88,0.04886524722657841
0.73,0.88,0.042308290277987964
0.74,0.88,0.036467300354388985
0.75,0.88,0.03129193846831532
0.76,0.88,0.026730672993044345
0.77,0.88,0.022731789740297492
0.78,0.88,0.019244262127652734
0.79,0.88,0.016218480242649973
0.8,0.88,0.013606841775116566
0.81,0.88,0.01136421124192958
0.8200000000000001,0.88,0.009448256648090585
0.8300000000000001,0.88,0.007819674725821547
0.84,0.88,0.006442317207632928
0.85,0.88,0.005283231279284978
0.86,0.88,0.004312627498714848
0.87,0.88,0.003503788141166008
0.88,0.88,0.002832928226923437
0.89,0.88,0.0022790204938369454
0.9,0.88,0.0018235943757284278
0.91,0.88,0.0014505177164284237
0.92,0.88,0.0011457685553029548
0.93,0.88,0.0008972029214475973
0.9400000000000001,0.88,0.0006943232176022119
0.9500000000000001,0.88,0.0005280504985145988
0.96,0.88,0.0003905027798262844
0.97,0.88,0.0002747804721998042
0.98,0.88,0.00017475913410789612
0.99,0.88,8.488898281243973e-05
1.0,0.88,0.0
0.0,0.885,0.0
0.01,0.885,0.004897785048601942
0.02,0.885,0.009882730914217605
0.03,0.885,0.015041422396100826
0.04,0.885,0.02045926844149864
0.05,0.885,0.026219858697998828
0.06,0.885,0.03240425374922945
0.07,0.885,0.03909019806271771
0.08,0.885,0.04635123893159928
0.09,0.885,0.054255753175734306
0.1,0.885,0.06286587487311963
0.11,0.885,0.07223634109509562
0.12,0.885,0.08241326144040262
0.13,0.885,0.09343284409186903
0.14,0.885,0.10532009724563318
0.15,0.885,0.11808755263793735
0.16,0.885,0.13173404123510662
0.17,0.885,0.1462435776393738
0.18,0.885,0.16158439021023865
0.19,0.885,0.17770815688809538
0.2,0.885,0.1945494842582524
0.21,0.885,0.212025685280731
0.22,0.885,0.2300368860326002
0.23,0.885,0.24846650376258744
0.24,0.885,0.2671821115358391
0.25,0.885,0.2860367108573346
0.26,0.885,0.30487040589453296
0.27,0.885,0.32351247422648743
0.28,0.885,0.3417838022163059
0.29,0.885,0.3594996514427868
0.3,0.885,0.3764726987421133
0.31,0.885,0.392516290105145
0.32,0.885,0.4074478297786174
0.33,0.885,0.42109222535170926
0.34,0.885,0.43328529740875954
0.35000000000000003,0.885,0.44387706547665073
0.36,0.885,0.45273481749968425
0.37,0.885,0.45974587809888645
0.38,0.885,0.46481999411450303
0.39,0.885,0.4678912689215293
0.4,0.885,0.46891958693762475
0.41000000000000003,0.885,0.467891486677923
0.42,0.885,0.46482045530122273
0.43,0.885,0.45974663652444603
0.44,0.885,0.4527359603373652
0.45,0.885,0.4438787213935832
0.46,0.885,0.4332876485664159
0.47000000000000003,0.885,0.4210955235871626
0.48,0.885,0.40745241874072324
0.49,0.885,0.3925226339400627
0.5,0.885,0.3764814201342508
0.51,0.885,0.35951158005561856
0.52,0.885,0.34180003768977485
0.53,0.885,0.32353446545303366
0.54,0.885,0.30490005247429897
0.55,0.885,0.2860764894153422
0.56,0.885,0.26723523498102797
0.5700000000000001,0.885,0.2485371174451323
0.58,0.885,0.23013031147631413
0.59,0.885,0.21214871700775376
0.6,0.885,0.1947107532817729
0.61,0.885,0.17791856811756673
0.62,0.885,0.16185765028893034
0.63,0.885,0.14659682209130726
0.64,0.885,0.1321885799895381
0.65,0.885,0.11866974390224248
0.66,0.885,0.10606237029273245
0.67,0.885,0.09437488083595656
0.68,0.885,0.08360335694719426
0.6900000000000001,0.885,0.07373295076392233
0.7000000000000001,0.885,0.06473936506964986
0.71,0.885,0.056590357901847854
0.72,0.885,0.049247231924780546
0.73,0.885,0.0426662737904837
0.74,0.885,0.03680011437315164
0.75,0.885,0.03159898667371666
0.76,0.885,0.027011864104306407
0.77,0.885,0.02298746756034854
0.78,0.885,0.019475134991473735
0.79,0.885,0.016425551951384648
0.8,0.885,0.013791345742289777
0.81,0.885,0.011527549211603576
0.8200000000000001,0.885,0.009591942983875563
0.8300000000000001,0.885,0.007945286927861755
0.84,0.885,0.006551453002553263
0.85,0.885,0.005377472353173888
0.86,0.885,0.004393509710225493
0.87,0.885,0.0035727778628191426
0.88,0.885,0.0028914043175014767
0.89,0.885,0.0023282613013259324
0.9,0.885,0.0018647691051326845
0.91,0.885,0.0014846814655156914
0.92,0.885,0.0011738603189380104
0.93,0.885,0.0009200458864525833
0.9400000000000001,0.885,0.0007126267099810981
0.9500000000000001,0.885,0.0005424129987142482
0.96,0.885,0.0004014154853572015
0.97,0.885,0.0002826309569670903
0.98,0.885,0.00017983472750612197
0.99,0.885,8.737956705394806e-05
1.0,0.885,0.0
0.0,0.89,0.0
0.01,0.89,0.004941365457108803
0.02,0.89,0.009969603722351384
0.03,0.89,0.015170999677858121
0.04,0.89,0.020630640547049828
0.05,0.89,0.026431761095364045
0.06,0.89,0.03265502838035827
0.07,0.89,0.03937774634041437
0.08,0.89,0.04667297561922601
0.09,0.89,0.054608556902359454
0.1,0.89,0.06324604713541496
0.11,0.89,0.07263956815676112
0.12,0.89,0.08283459259348233
0.13,0.89,0.0938666793430179
0.14,0.89,0.10576019836490319
0.15,0.89,0.1185270692403699
0.16,0.89,0.13216556513865557
0.17,0.89,0.14665921572267265
0.18,0.89,0.16197586726373459
0.19,0.89,0.17806693723424552
0.2,0.89,0.1948669210844132
0.21,0.89,0.21229318514542628
0.22,0.89,0.23024609452165923
0.23,0.89,0.24860949878421965
0.24,0.89,0.267251607309961
0.25,0.89,0.28602625871518605
0.26,0.89,0.304774592541911
0.27,0.89,0.3233271040554194
0.28,0.89,0.34150606283463714
0.29,0.89,0.3591282504792096
0.3,0.89,0.37600797077396586
0.31,0.89,0.39196026426036534
0.32,0.89,0.4068042577284271
0.33,0.89,0.42036656359368846
0.34,0.89,0.43248464541417997
0.35000000000000003,0.89,0.4430100574542219
0.36,0.89,0.4518114717877686
0.37,0.89,0.45877740580709364
0.38,0.89,0.4638185735102079
0.39,0.89,0.4668697905260639
0.4,0.89,0.46789137779972617
0.41000000000000003,0.89,0.4668700211194238
0.42,0.89,0.4638190616011845
0.43,0.89,0.45877820781929396
0.44,0.89,0.4518126789590146
0.45,0.89,0.44301180445189053
0.46,0.89,0.4324871224903729
0.47000000000000003,0.89,0.42037003365356956
0.48,0.89,0.40680907876361266
0.49,0.89,0.391966919437487
0.5,0.89,0.37601710699784063
0.51,0.89,0.3591407289120128
0.52,0.89,0.3415230227543261
0.53,0.89,0.3233500450820369
0.54,0.89,0.30480547743418795
0.55,0.89,0.28606764372766347
0.56,0.89,0.26730680343023727
0.5700000000000001,0.89,0.24868277322867105
0.58,0.89,0.230342917226443
0.59,0.89,0.21242053237904351
0.6,0.89,0.19503364256266026
0.61,0.89,0.17828420178535162
0.62,0.89,0.162257695104437
0.63,0.89,0.14702311513923422
0.64,0.89,0.13263328299677488
0.65,0.89,0.11912547514113526
0.66,0.89,0.10652231236909952
0.67,0.89,0.09483286361996335
0.68,0.89,0.08405391579993945
0.6900000000000001,0.89,0.07417136100842206
0.7000000000000001,0.89,0.0651616543328851
0.71,0.89,0.056993298497215204
0.72,0.89,0.049628315846165776
0.73,0.89,0.043023673148966095
0.74,0.89,0.03713263023210018
0.75,0.89,0.031905989238729025
0.76,0.89,0.027293227117032602
0.77,0.89,0.02324349954789007
0.78,0.89,0.019706509755866596
0.79,0.89,0.016633240366881755
0.8,0.89,0.013976550581494112
0.81,0.89,0.01169164436308267
0.8200000000000001,0.89,0.009736418069732666
0.8300000000000001,0.89,0.008071697993214413
0.84,0.89,0.006661379640517821
0.85,0.89,0.005472481356389378
0.86,0.89,0.004475125107996515
0.87,0.89,0.003642457013863485
0.88,0.89,0.0029505195820725373
0.89,0.89,0.0023780867113170805
0.9,0.89,0.0019064713834208119
0.91,0.89,0.0015193147120353475
0.92,0.89,0.0012023636759841373
0.93,0.89,0.0009432435144595542
0.9400000000000001,0.89,0.0007312294425834158
0.9500000000000001,0.89,0.0005570210976691498
0.96,0.89,0.0004125219778406692
0.97,0.89,0.00029062510643166175
0.98,0.89,0.00018500526201051918
0.99,0.89,8.991736375306098e-05
1.0,0.89,0.0
0.0,0.895,0.0
0.01,0.895,0.004984801861175692
0.02,0.895,0.010056182567483462
0.03,0.895,0.015300122134700606
0.04,0.895,0.020801380386611085
0.05,0.895,0.026642834463704048
0.06,0.895,0.03290475371788921
0.07,0.895,0.03966400199979214
0.08,0.895,0.04699315162138691
0.09,0.895,0.05495951137732048
0.1,0.895,0.0636240625295603
0.11,0.895,0.07304031986444864
0.12,0.895,0.08325312374988951
0.13,0.895,0.09429739547919276
0.14,0.895,0.1061968742916939
0.15,0.895,0.11896288175177938
0.16,0.895,0.13259314248152126
0.17,0.895,0.14707071620119508
0.18,0.895,0.1623630764784591
0.19,0.895,0.17842139417407388
0.2,0.895,0.19518006118983589
0.21,0.895,0.2125565078030362
0.22,0.895,0.23045134196482298
0.23,0.895,0.24874885091581012
0.24,0.895,0.26731787874970286
0.25,0.895,0.28601309992593604
0.26,0.895,0.30467668138530274
0.27,0.895,0.32314032768827405
0.28,0.895,0.3412276772673145
0.29,0.895,0.3587570168043015
0.3,0.895,0.37554425736978747
0.31,0.895,0.3914061142511965
0.32,0.895,0.40616341392702693
0.33,0.895,0.41964445157130353
0.34,0.895,0.4316883105239552
0.35000000000000003,0.895,0.4421480586009743
0.36,0.895,0.45089373163065777
0.37,0.895,0.4578150226489882
0.38,0.895,0.4628235981665788
0.39,0.895,0.46585497565496703
0.4,0.895,0.46686990582274385
0.41000000000000003,0.895,0.46585521970045535
0.42,0.895,0.4628241144693589
0.43,0.895,0.45781587028009957
0.44,0.895,0.45089500613559225
0.45,0.895,0.44214990072469373
0.46,0.895,0.43169091905273005
0.47000000000000003,0.895,0.41964810062699276
0.48,0.895,0.4061684765455283
0.49,0.895,0.3914130928807267
0.5,0.895,0.3755538241747499
0.51,0.895,0.35877006487608337
0.52,0.895,0.3412453869970249
0.53,0.895,0.32316425009425703
0.54,0.895,0.3047088444048502
0.55,0.895,0.2860561404322126
0.56,0.895,0.26737520847816726
0.5700000000000001,0.895,0.24882486032834014
0.58,0.895,0.23055165280385728
0.59,0.895,0.21268827989455164
0.6,0.895,0.19535236708219755
0.61,0.895,0.17864566883354863
0.62,0.895,0.1626536584622929
0.63,0.895,0.14744548905060595
0.64,0.895,0.13307429514018473
0.65,0.895,0.11957779768293719
0.66,0.895,0.1069791693805493
0.67,0.895,0.09528811408451948
0.68,0.895,0.0845021123141927
0.6900000000000001,0.895,0.07460778506641227
0.7000000000000001,0.895,0.06558232975281864
0.71,0.895,0.05739498508952543
0.72,0.895,0.05000848582309065
0.73,0.895,0.04338047303913298
0.74,0.895,0.03746483119384756
0.75,0.895,0.03221292867456639
0.76,0.895,0.027574744393309546
0.77,0.895,0.0234998684364496
0.78,0.895,0.01993836995738591
0.79,0.895,0.016841530168680355
0.8,0.895,0.014162442364982212
0.81,0.895,0.01185648432561339
0.8200000000000001,0.895,0.009881671178148541
0.8300000000000001,0.895,0.008198898855125245
0.84,0.895,0.006772089674801895
0.85,0.895,0.005568252374257168
0.86,0.895,0.004557469185126431
0.87,0.895,0.0037128223450345263
0.88,0.895,0.0030102718625902827
0.89,0.895,0.0024284954827466744
0.9,0.895,0.0019487007116762139
0.91,0.895,0.0015544175297024746
0.92,0.895,0.001231279113247451
0.93,0.895,0.0009667965592837765
0.9400000000000001,0.895,0.000750132306064352
0.9500000000000001,0.895,0.0005718757102120425
0.96,0.895,0.00042382310205040576
0.97,0.895,0.0002987636199255942
0.98,0.895,0.00019027123509236137
0.99,0.895,9.250263100525959e-05
1.0,0.895,0.0
0.0,0.9,0.0
0.01,0.9,0.005028091283741731
0.02,0.9,0.010142461997938149
0.03,0.9,0.015428781477047272
0.04,0.9,0.020971478299202328
0.05,0.9,0.026853067052250146
0.06,0.9,0.0331534182317481
0.07,0.9,0.03994895266963806
0.08,0.9,0.04731175668855631
0.09,0.9,0.0553086070754736
0.1,0.9,0.06399991562088456
0.11,0.9,0.0734385931397249
0.12,0.9,0.0836688576718207
0.13,0.9,0.0947249990207917
0.14,0.9,0.10663013861548606
0.15,0.9,0.11939500838660758
0.16,0.9,0.13301679897648722
0.17,0.9,0.14747810947999018
0.18,0.9,0.16274605518763446
0.19,0.9,0.1787715688341475
0.2,0.9,0.19548895098855504
0.21,0.9,0.21281570157732943
0.22,0.9,0.23065267935942316
0.23,0.9,0.24888461035726292
0.24,0.9,0.2673809754208731
0.25,0.9,0.2859972800675028
0.26,0.9,0.30457671380710505
0.27,0.9,0.3229521793263086
0.28,0.9,0.3409486722462878
0.29,0.9,0.358385967318551
0.3,0.9,0.37508156552774896
0.31,0.9,0.3908538356484072
0.32,0.9,0.40552528291125
0.33,0.9,0.41892586222549105
0.34,0.9,0.43089625508613894
0.35000000000000003,0.9,0.44129102107730644
0.36,0.9,0.44998154062498125
0.37,0.9,0.45685866489861826
0.38,0.9,0.4618349991519776
0.39,0.9,0.4648467519946613
0.4,0.9,0.46585509767771116
0.41000000000000003,0.9,0.46484701014605134
0.42,0.9,0.46183554499027746
0.43,0.9,0.45685956030247554
0.44,0.9,0.4499828855023966
0.45,0.9,0.4412929625941612
0.46,0.9,0.43089900067584325
0.47000000000000003,0.9,0.41892969779912914
0.48,0.9,0.4055305967538597
0.49,0.9,0.39086115036013913
0.5,0.9,0.37509157887840505
0.51,0.9,0.3583996055858874
0.52,0.9,0.3409671574851702
0.53,0.9,0.32297711570093757
0.54,0.9,0.30461019526323485
0.55,0.9,0.2860420264415087
0.56,0.9,0.2674405003802764
0.5700000000000001,0.9,0.24896343064101228
0.58,0.9,0.2307565701114459
0.59,0.9,0.21295200994302743
0.6,0.9,0.19566697436405012
0.61,0.9,0.17900301277224523
0.62,0.9,0.16304557894207727
0.63,0.9,0.1478639768012388
0.64,0.9,0.13351164336677157
0.65,0.9,0.12002673226036702
0.66,0.9,0.10743295588372834
0.67,0.9,0.095740640847371
0.68,0.9,0.08494794957546588
0.6900000000000001,0.9,0.07504222103350566
0.7000000000000001,0.9,0.06600138507796885
0.71,0.9,0.057795407787954646
0.72,0.9,0.0503877290643292
0.73,0.9,0.043736658508469105
0.74,0.9,0.037796700856849684
0.75,0.9,0.03251978779357856
0.76,0.9,0.027856398555507995
0.77,0.9,0.023756557175347727
0.78,0.9,0.020170699302564977
0.79,0.9,0.017050406161184063
0.8,0.9,0.014349007247146873
0.81,0.9,0.012022056771565377
0.8200000000000001,0.9,0.010027691590369318
0.8300000000000001,0.9,0.008326880426475218
0.84,0.9,0.006883575614691206
0.85,0.9,0.005664779429964163
0.86,0.9,0.004640537359645847
0.87,0.9,0.003783870523858357
0.88,0.9,0.0030706589138906003
0.89,0.9,0.002479486287133248
0.9,0.9,0.0019914565062245744
0.91,0.9,0.0015899899124618324
0.92,0.9,0.0012606070444931257
0.93,0.9,0.0009907057096559015
0.9400000000000001,0.9,0.0007693361347479095
0.9500000000000001,0.9,0.0005869777040573788
0.96,0.9,0.00043531966506881836
0.97,0.9,0.0003070471685713836
0.98,0.9,0.0001956331254654269
0.99,0.9,9.513561754618069e-05
1.0,0.9,0.0
0.0,0.905,0.0
0.01,0.905,0.0050712309989690745
0.02,0.905,0.010228436380394501
0.03,0.905,0.01555697014857024
0.04,0.905,0.02114092426464871
0.05,0.905,0.027062448265475214
0.06,0.905,0.0334010098609441
0.07,0.905,0.04023258746015221
0.08,0.905,0.04762877987255583
0.09,0.905,0.05565583615472043
0.1,0.905,0.06437360010759925
0.11,0.905,0.07383438664635263
0.12,0.905,0.0840817960802583
0.13,0.905,0.09514949814365338
0.14,0.905,0.10706000370369964
0.15,0.905,0.11982346879598664
0.16,0.905,0.13343655893329887
0.17,0.905,0.14788142708206084
0.18,0.905,0.16312483915706882
0.19,0.905,0.17911750308809476
0.2,0.905,0.19579363520573845
0.21,0.905,0.2130708151739891
0.22,0.905,0.2308501559672962
0.23,0.905,0.24901682739014813
0.24,0.905,0.2674409452123829
0.25,0.905,0.28597884461398904
0.26,0.905,0.3044747296969057
0.27,0.905,0.3227626930266964
0.28,0.905,0.3406690733224298
0.29,0.905,0.35801511888701837
0.3,0.905,0.3746199014834791
0.31,0.905,0.3903034242194995
0.32,0.905,0.4048898489369491
0.33,0.905,0.41821076899869447
0.34,0.905,0.4301084416513987
0.35000000000000003,0.905,0.4404388978555601
0.36,0.905,0.44907484298796235
0.37,0.905,0.45590826988847943
0.38,0.905,0.4608527084466398
0.39,0.905,0.4638450484148444
0.4,0.905,0.4648468810703563
0.41000000000000003,0.905,0.4638453213339943
0.42,0.905,0.46085328522426344
0.43,0.905,0.45590921524633704
0.44,0.905,0.44907626144831836
0.45,0.905,0.44044094308911996
0.46,0.905,0.43011133019664516
0.47000000000000003,0.905,0.41821479871485145
0.48,0.905,0.40489542407963414
0.49,0.905,0.3903110878161324
0.5,0.905,0.37463037797301324
